,movie_id,movie_title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_ratings_test,average_ratings_test,n_ratings_train,average_ratings_train,ordered_id
160,162,Crumb (1994),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,3.9657142857142857,3249,4.014312096029547,1234
161,163,Desperado (1995),Action|Romance|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,828,3.4794685990338166,7333,3.4410882312832403,567
162,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,303,3.4702970297029703,2521,3.4496231654105514,1011
163,165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1908,3.467767295597484,17695,3.4796270132805875,541
164,166,"Doom Generation, The (1995)",Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,34,2.6323529411764706,358,2.7639664804469275,4404
165,167,Feast of July (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.5,53,3.0849056603773586,4068
166,168,First Knight (1995),Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,742,3.089622641509434,6490,3.089368258859784,1524
167,169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,2.3333333333333335,1611,2.2756052141527,719
168,170,Hackers (1995),Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,441,3.235827664399093,3700,3.171351351351351,180
169,171,Jeffrey (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92,3.608695652173913,810,3.6074074074074076,4099
170,172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723,2.7012448132780085,6750,2.712,1016
171,173,Judge Dredd (1995),Action|Crime|Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,915,2.4896174863387976,7878,2.5399212998222898,231
172,174,Jury Duty (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2.4315068493150687,1177,2.4847068819031435,2400
173,175,Kids (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,268,3.408582089552239,2320,3.484698275862069,2064
174,176,Living in Oblivion (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3.8274647887323945,1316,3.888677811550152,3210
175,177,Lord of Illusions (1995),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,2.893103448275862,1338,2.884155455904335,1445
176,178,Love & Human Remains (1993),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,3.6296296296296298,295,3.4169491525423727,6025
177,179,Mad Love (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,85,2.9176470588235293,716,2.7346368715083798,2005
178,180,Mallrats (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,423,3.604018912529551,4155,3.592418772563177,600
179,181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1.8825757575757576,1356,1.8915929203539823,2772
180,182,Moonlight and Valentino (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43,2.9302325581395348,390,3.155128205128205,2282
181,183,Mute Witness (1994),Comedy|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,38,3.1973684210526314,364,3.3653846153846154,26
182,184,Nadja (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,3.4285714285714284,184,3.1059782608695654,6402
183,185,"Net, The (1995)",Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1503,3.1270791749833666,13472,3.125,197
184,186,Nine Months (1995),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,691,2.9450072358900146,6185,2.885529506871463,577
185,187,Party Girl (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3.3404255319148937,532,3.4426691729323307,682
186,188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,172,3.4069767441860463,1355,3.3129151291512917,651
187,189,Reckless (1995),Comedy|Fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,2.823529411764706,195,2.9794871794871796,5573
188,190,Safe (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,3.7794117647058822,542,3.554428044280443,4049
189,191,"Scarlet Letter, The (1995)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,2.7231404958677685,894,2.6504474272930647,3279
190,192,"Show, The (1995)",Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.4,53,2.952830188679245,8181
191,193,Showgirls (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,401,2.2381546134663344,3676,2.259385201305767,146
192,194,Smoke (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,391,3.8823529411764706,3273,3.8565536205316224,1350
193,195,Something to Talk About (1995),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,183,3.0491803278688523,1866,3.114415862808146,1867
194,196,Species (1995),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,781,2.8924455825864275,7015,2.8798289379900215,1173
195,197,"Stars Fell on Henrietta, The (1995)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.75,74,3.1486486486486487,8821
196,198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,544,3.3400735294117645,5060,3.4213438735177863,634
197,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,98,3.8622448979591835,810,3.77037037037037,3286
198,200,"Tie That Binds, The (1995)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3.05,207,2.814009661835749,2568
199,201,Three Wishes (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,2.65625,224,3.049107142857143,5613
200,202,Total Eclipse (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,2.8333333333333335,209,2.923444976076555,4551
201,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,3.204761904761905,2919,3.1111682082905103,2240
202,204,Under Siege 2: Dark Territory (1995),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,2.9658314350797266,4587,2.974166121648136,817
203,205,Unstrung Heroes (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,70,3.5214285714285714,804,3.514925373134328,3353
204,206,Unzipped (1995),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,3.453333333333333,601,3.487520798668885,2207
205,207,"Walk in the Clouds, A (1995)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,320,3.471875,3016,3.3761604774535807,1098
206,208,Waterworld (1995),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1633,2.8772198407838334,14390,2.8532661570535094,828
207,209,White Man's Burden (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,2.7023809523809526,437,2.8180778032036615,4819
208,210,Wild Bill (1995),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3.2666666666666666,281,2.877224199288256,4459
209,211,"Browning Version, The (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,3.7875,348,3.5545977011494254,5540
210,212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21,2.357142857142857,245,2.622448979591837,5284
211,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,4.070754716981132,1037,4.058341369334619,4226
212,214,Before the Rain (Pred dozhdot) (1994),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44,4.1022727272727275,530,4.083018867924529,1093
213,215,Before Sunrise (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,270,3.75,2395,3.7755741127348643,3180
214,216,Billy Madison (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481,3.268191268191268,4008,3.277569860279441,1293
215,217,"Babysitter, The (1995)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57,2.6228070175438596,560,2.7544642857142856,515
216,218,Boys on the Side (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,251,3.3247011952191237,2462,3.2932575142160845,2729
217,219,"Cure, The (1995)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,3.682926829268293,359,3.5752089136490253,5601
218,220,Castle Freak (1995),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2.388888888888889,154,2.292207792207792,6715
219,222,Circle of Friends (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,373,3.479892761394102,3426,3.5377991827203736,677
220,223,Clerks (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,3.848882035466461,11760,3.891156462585034,1085
221,224,Don Juan DeMarco (1995),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,528,3.4734848484848486,4782,3.4551442910915933,2652
222,225,Disclosure (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,853,3.2631887456037516,7085,3.2949188426252647,1848
223,226,Dream Man (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2.75,31,2.7096774193548385,9186
224,227,Drop Zone (1994),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,331,3.028700906344411,2586,3.0875870069605567,3207
225,228,Destiny Turns on the Radio (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.9814814814814814,263,2.7281368821292777,6249
226,229,Death and the Maiden (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,131,3.6030534351145036,1403,3.5538132573057735,3858
227,230,Dolores Claiborne (1995),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,441,3.5793650793650795,4012,3.5990777666999003,2082
228,231,Dumb & Dumber (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,2.9601719197707737,16106,2.934434372283621,214
229,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,379,4.03957783641161,3464,4.0672632794457275,417
230,233,Exotica (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258,3.560077519379845,1978,3.520728008088979,2717
231,234,Exit to Eden (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2.7448979591836733,1900,2.6489473684210525,2193
232,235,Ed Wood (1994),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,980,3.720408163265306,8758,3.6550582324731673,1461
233,236,French Kiss (1995),Action|Comedy|Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,731,3.317373461012312,6629,3.325539297028209,1362
234,237,Forget Paris (1995),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,435,3.239080459770115,3627,3.2284256961676316,409
235,238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3.1810344827586206,478,3.196652719665272,2393
236,239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,161,3.1024844720496896,1535,3.0218241042345277,4688
237,240,Hideaway (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,2.7254901960784315,499,2.944889779559118,4146
238,241,Fluke (1995),Children|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,3.013888888888889,320,3.0734375,4793
239,242,Farinelli: il castrato (1994),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,76,3.210526315789474,642,3.4197819314641746,2460
240,243,Gordy (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2.4444444444444446,242,2.572314049586777,3258
241,244,Gumby: The Movie (1995),Animation|Children,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.0,141,2.358156028368794,4173
242,245,"Glass Shield, The (1994)",Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,3.2142857142857144,150,2.97,5590
243,246,Hoop Dreams (1994),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,637,4.081632653061225,5801,4.055680055162903,2588
244,247,Heavenly Creatures (1994),Crime|Drama|Fantasy|Romance|Thriller,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,428,3.8130841121495327,4162,3.8697741470446902,350
245,248,Houseguest (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,3.0902061855670104,1800,3.0416666666666665,1588
246,249,Immortal Beloved (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,336,3.6889880952380953,2801,3.681720813995002,113
247,250,Heavyweights (a.k.a. Heavy Weights) (1995),Children|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2.983050847457627,460,2.9554347826086955,4119
248,251,"Hunted, The (1995)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.0833333333333335,229,3.019650655021834,7006
249,252,I.Q. (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,595,3.1815126050420166,5617,3.2329535339149014,423
250,253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1604,3.4688279301745637,14452,3.4779615278162193,79
251,254,Jefferson in Paris (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,3.0636363636363635,363,2.8581267217630852,2956
252,255,"Jerky Boys, The (1994)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2.135593220338983,619,2.2835218093699514,2383
253,256,Junior (1994),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,539,2.7838589981447126,4699,2.8155990636305597,715
254,257,Just Cause (1995),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,247,3.483805668016194,2208,3.424139492753623,1345
255,258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,98,2.6479591836734695,948,2.6397679324894514,3570
256,259,Kiss of Death (1995),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,107,3.0981308411214954,1159,3.0927523727351165,3846
257,260,Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) (1977),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2823,4.237336167198016,25743,4.218331196830206,178
258,261,Little Women (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,579,3.6917098445595853,5358,3.6598544232922734,110
259,262,"Little Princess, A (1995)",Children|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223,3.8251121076233185,2027,3.7634435125801677,1526
260,263,Ladybird Ladybird (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,3.5806451612903225,230,3.6869565217391305,2176
261,264,"Enfer, L' (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3.5,95,3.336842105263158,2683
262,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,733,3.9672578444747613,6700,3.9573880597014925,44
263,266,Legends of the Fall (1994),Drama|Romance|War|Western,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1040,3.4682692307692307,8982,3.4987196615453127,445
264,267,Major Payne (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2.962871287128713,1867,2.8875200856989824,1787
265,268,Little Odessa (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,3.227272727272727,436,3.302752293577982,4030
266,269,My Crazy Life (Mi vida loca) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,3.3285714285714287,357,3.5028011204481793,7302
267,270,Love Affair (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,104,3.0865384615384617,726,3.1646005509641872,3221
268,271,Losing Isaiah (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,3.395348837209302,762,3.3169291338582676,4234
269,272,"Madness of King George, The (1994)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,517,3.793036750483559,4471,3.766383359427421,186
270,273,Frankenstein (Mary Shelley's Frankenstein) (1994),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,452,3.146017699115044,3874,3.146102219927723,562
271,274,Man of the House (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2.9,652,2.932515337423313,3654
272,275,Mixed Nuts (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2.6458333333333335,894,2.767337807606264,1570
273,276,Milk Money (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,321,3.0482866043613708,3107,2.9839073060830383,86
274,277,Miracle on 34th Street (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,514,3.4766536964980546,4442,3.488293561458802,702
275,278,Miami Rhapsody (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2.9919354838709675,717,3.0739191073919105,3842
276,279,My Family (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,3.6885245901639343,542,3.6983394833948338,4719
277,280,Murder in the First (1995),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,324,3.692901234567901,2880,3.7109375,1776
278,281,Nobody's Fool (1994),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,242,3.6363636363636362,2262,3.6644562334217508,1583
279,282,Nell (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,684,3.4239766081871346,6293,3.4294454155410774,662
280,283,New Jersey Drive (1995),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,3.1538461538461537,130,3.080769230769231,7932
281,284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,24,2.9583333333333335,8740
282,285,Beyond Bedlam (1993),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3.0,53,2.0660377358490565,7685
283,286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,2.5454545454545454,58,2.0258620689655173,6171
284,287,Nina Takes a Lover (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3.0294117647058822,181,3.314917127071823,5839
285,288,Natural Born Killers (1994),Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1359,3.1799116997792494,12653,3.19663320951553,438
286,289,Only You (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,196,3.247448979591837,1806,3.3477297895902547,2733
287,290,Once Were Warriors (1994),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,271,4.107011070110701,2137,4.009358914365934,1659
288,291,Poison Ivy II (1996),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,2.2777777777777777,357,2.2633053221288515,2719
289,292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1601,3.4172392254840727,14474,3.418543595412464,32
290,293,"Léon: The Professional (Léon) (Professional, The) (1994)",Crime|Drama|Romance|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1295,4.015444015444015,11747,4.009662041372265,77
291,294,"Perez Family, The (1995)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,3.095744680851064,481,3.2463617463617465,1831
292,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,2.4523809523809526,285,2.789473684210526,5524
293,296,Pulp Fiction (1994),Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3676,4.14145810663765,31188,4.159308067205336,83
294,297,Panther (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,3.0,158,3.1360759493670884,5801
295,298,Pushing Hands (Tui shou) (1992),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,3.4375,133,3.4849624060150375,3492
296,299,Priest (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190,3.6868421052631577,1514,3.7463672391017173,2090
297,300,Quiz Show (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1222,3.671440261865794,11504,3.6715055632823366,183
298,301,Picture Bride (Bijo photo) (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33,3.6363636363636362,278,3.4982014388489207,5043
299,302,Queen Margot (La Reine Margot) (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100,3.74,911,3.7365532381997806,1391
300,303,"Quick and the Dead, The (1995)",Action|Adventure|Western,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395,3.053164556962025,3584,3.0394810267857144,1722
301,304,Roommates (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55,3.081818181818182,415,3.2626506024096384,2430
302,305,Ready to Wear (Pret-A-Porter) (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2.6642512077294684,2005,2.7413965087281795,698
303,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,433,4.072748267898383,3622,4.144257316399779,2752
304,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,386,3.928756476683938,3289,4.023259349346306,1087
305,308,Three Colors: White (Trois couleurs: Blanc) (1994),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,301,3.9584717607973423,2693,3.9177497215001855,172
306,309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3.727272727272727,264,3.617424242424242,4982
307,310,Rent-a-Kid (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.65625,137,2.7846715328467155,6666
308,311,Relative Fear (1994),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1.5,53,2.547169811320755,7592
309,312,Stuart Saves His Family (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2.6367924528301887,751,2.5898801597869507,1425
310,313,"Swan Princess, The (1994)",Animation|Children,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2.8984375,565,3.0017699115044247,560
311,314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,255,3.7450980392156863,2362,3.848856900931414,1618
312,315,"Specialist, The (1994)",Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,685,2.9029197080291973,6172,2.9006804925469862,68
313,316,Stargate (1994),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1963,3.30539989811513,16962,3.354439334984082,452
314,317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1001,3.1513486513486515,8826,3.1562995694538865,1528
315,318,"Shawshank Redemption, The (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3159,4.458847736625515,27967,4.457056530911431,141
316,319,Shallow Grave (1994),Comedy|Drama|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,429,3.8263403263403264,3523,3.8078342321884757,633
317,320,Suture (1993),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,3.0,178,3.25561797752809,2965
318,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,3.8214285714285716,568,3.767605633802817,3182
319,322,Swimming with Sharks (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,173,3.7890173410404624,1660,3.6816265060240965,2492
320,324,"Sum of Us, The (1994)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,3.7962962962962963,276,3.6739130434782608,1343
